st_date,blknum,accounts,storages,trienodes,codes,accountsize,storagesize,trienodesize,codesize
2024-07-06,20243748,250356947,1163140128,1915634114,61898098,14493276392,90143359920,220926024239,32054996795
2024-07-07,20250914,250467500,1163370152,1916112108,61917497,14498885582,90161186780,220985728696,32067394016
2024-07-08,20258074,250601682,1163764170,1916836803,61965468,14507165445,90191723175,221073110131,32079660172
2024-07-09,20265218,250698441,1164020228,1917325301,61978020,14512092726,90211567670,221133122658,32092277552
2024-07-10,20272374,250794829,1164307382,1917856869,61989047,14516936333,90233822105,221197974156,32106802266
2024-07-11,20279540,250885036,1164669420,1918479121,61995804,14521156245,90261880050,221271664361,32119485234
2024-07-12,20286707,250980152,1165000942,1919075445,62000501,14525757642,90287573005,221343375223,32131844820
2024-07-13,20293869,251082505,1165239760,1919545365,62010587,14530801699,90306081400,221401589258,32146088951
2024-07-14,20301021,251198463,1165520726,1920095615,62035436,14537098562,90327856265,221469257315,32159387644
2024-07-15,20308187,251283419,1165720788,1920493441,62040385,14541152864,90343361070,221519196880,32173169009
2024-07-16,20315348,251372352,1166001936,1921011273,62045495,14545493891,90365150040,221582204658,32186424431
2024-07-17,20322521,251469196,1166165509,1921369516,62051896,14550426818,90377826948,221628334719,32201282456
2024-07-18,20329690,251564905,1166427163,1921866729,62056199,14555318922,90398105133,221689497076,32214701930
2024-07-19,20336851,251661008,1166720387,1922403561,62061202,14560255624,90420829993,221755194200,32227651283
2024-07-20,20344023,251754207,1166784832,1922676275,62065977,14564990960,90425824480,221795737316,32241339142
2024-07-21,20351186,251844430,1166855272,1922868783,62071709,14569550856,90431283580,221822120836,32251730876
2024-07-22,20358352,251944870,1167043278,1923258359,62079698,14574727850,90445854045,221871388598,32263266992
2024-07-23,20365511,252036553,1167275472,1923707395,62085777,14579439498,90463849080,221927471562,32276781716
2024-07-24,20372676,252130605,1167458966,1924098246,62091936,14584192696,90478069865,221977198208,32289628683
2024-07-25,20379839,252247352,1167656402,1924533415,62110153,14590549416,90493371155,222032883424,32304882643
2024-07-26,20387001,252344237,1167867172,1924960982,62117872,14595630074,90509705830,222086609987,32317526500
2024-07-27,20394161,252457259,1168172345,1925538701,62133860,14601807139,90533356738,222156961532,32330590193
2024-07-28,20401322,252580052,1168637215,1926346573,62162960,14608925250,90569384163,222251906809,32345086605
2024-07-29,20408498,252701816,1169155072,1927225026,62210286,14616188634,90609518080,222353885896,32359580998
2024-07-30,20415670,252816325,1169568445,1927952298,62242208,14623149358,90641554488,222440170908,32377294301
2024-07-31,20422809,252917898,1170020104,1928709002,62257898,14628710955,90676558060,222528945600,32390684351
2024-08-01,20429973,253008444,1170424353,1929391947,62263542,14633251765,90707887358,222609039168,32405832904
2024-08-02,20437138,253093628,1170774953,1929992496,62267693,14637602877,90735058858,222680597517,32418372331
2024-08-03,20444295,253181529,1171121175,1930591440,62274484,14642233832,90761891063,222751763292,32433070906
2024-08-04,20451460,253284348,1171531921,1931297959,62302832,14647646072,90793723878,222834409405,32444877510
2024-08-05,20458638,253412064,1171963773,1932068940,62351852,14655559939,90827192408,222925403556,32460229750
2024-08-06,20465807,253488865,1172148507,1932434021,62354790,14659466619,90841509293,222970919768,32464165665
2024-08-07,20472971,253577278,1172451676,1932970003,62360990,14663656499,90865004890,223034773187,32476750735
2024-08-08,20480142,253666314,1172789852,1933557687,62370905,14667954611,90891213530,223104375764,32489781332
2024-08-09,20487317,253760575,1173143498,1934174647,62384477,14673037861,90918621095,223177680169,32504281612
2024-08-10,20494485,253853072,1173443175,1934716404,62396136,14677593939,90941846063,223242873896,32518428682
2024-08-11,20501655,253986456,1173932047,1935571720,62448124,14685267443,90979733643,223342663669,32534193052
2024-08-12,20508814,254129670,1174481653,1936523655,62510162,14694383806,91022328108,223453758357,32550061617
2024-08-13,20515981,254229197,1174832188,1937141842,62529011,14700048931,91049494570,223527844178,32566991331
2024-08-14,20523148,254344822,1175204602,1937812623,62548624,14706517416,91078356655,223608411019,32586228419
2024-08-15,20530310,254468859,1175530895,1938434548,62561928,14712867278,91103644363,223684212617,32602399663
2024-08-16,20537463,254552647,1175798808,1938923953,62567630,14716882733,91124407620,223743608800,32616654480
2024-08-17,20544628,254662039,1176130873,1939528238,62591102,14722887974,91150142658,223815964493,32632265753
2024-08-18,20551784,254809231,1176676910,1940480550,62663082,14732325944,91192460525,223927172746,32647367981
2024-08-19,20558958,254921633,1177115011,1941235365,62699849,14738577685,91226413353,224015591640,32661726643
2024-08-20,20566115,255033763,1177534587,1941964377,62730816,14745224026,91258930493,224101555109,32677417036
2024-08-21,20573272,255141871,1177899542,1942612952,62752780,14751425013,91287214505,224179034056,32692298649
2024-08-22,20580430,255258932,1178316771,1943346346,62781979,14758131814,91319549753,224266097787,32707056965
2024-08-23,20587589,255382870,1178683165,1944022385,62800673,14764684155,91347945288,224347166579,32722906334
2024-08-24,20594742,255503042,1179004249,1944631491,62814365,14770855728,91372829298,224421156450,32734986332
2024-08-25,20601892,255646003,1179485276,1945486845,62859219,14778840003,91410108890,224521981784,32746528908
2024-08-26,20609047,255797388,1180056601,1946474413,62925060,14788801285,91454386578,224637492887,32763813074
2024-08-27,20616203,255945009,1180595710,1947414197,62972158,14797928789,91496167525,224747888359,32780688489
2024-08-28,20623368,256072356,1181041311,1948199069,63000020,14805201626,91530701603,224840734133,32795724652
2024-08-29,20630527,256192082,1181520628,1949020996,63016662,14811582555,91567848670,224936757799,32809118945
2024-08-30,20637676,256323974,1181915639,1949746631,63037260,14818635637,91598462023,225023909848,32823342919
2024-08-31,20644833,256452234,1182263704,1950403379,63057437,14825405566,91625437060,225103050721,32838332556
2024-09-01,20651994,256599767,1182733537,1951251722,63113827,14834612142,91661849118,225203527967,32852285890
2024-09-02,20659158,256778058,1183384838,1952387042,63201895,14846709072,91712324945,225336254483,32867944629
2024-09-03,20666328,256900559,1183858496,1953204110,63236735,14853816018,91749033440,225431762631,32887951436
2024-09-04,20673498,257007994,1184210140,1953834448,63252391,14859651043,91776285850,225507180718,32906730790
2024-09-05,20680663,257106448,1184532235,1954413206,63260662,14864839026,91801248213,225576763404,32922226343
2024-09-06,20687831,257199245,1184868460,1955004843,63265981,14869523379,91827305650,225647340472,32938928586
2024-09-07,20694992,257300217,1185139629,1955516318,63271691,14874655147,91848321248,225709864431,32951312038
2024-09-08,20702171,257420537,1185341827,1955966325,63281807,14880889581,91863991593,225767329783,32965268672
2024-09-09,20709330,257572250,1185656884,1956616282,63308723,14889367150,91888408510,225847873903,32979869016
2024-09-10,20716498,257674675,1186002876,1957231813,63321442,14894813155,91915222890,225921265730,32997234576
2024-09-11,20723650,257775549,1186262680,1957738958,63326090,14899835179,91935357700,225983523609,33014983415
2024-09-12,20730812,257887006,1186533619,1958263208,63331660,14905299781,91956355473,226047350690,33032963643
2024-09-13,20737966,257986042,1186798594,1958766060,63337166,14910173874,91976891035,226108521280,33050215964
2024-09-14,20745134,258094816,1187083821,1959316142,63343896,14915710378,91998996128,226175273001,33065845962
2024-09-15,20752288,258207026,1187405230,1959911769,63354986,14921625758,92023905325,226247328500,33080429612
2024-09-16,20759465,258342144,1187680234,1960480968,63371658,14928935432,92045218135,226317892075,33095601800
2024-09-17,20766618,258430934,1187905967,1960915500,63381942,14933694794,92062712443,226370872857,33108079868
2024-09-18,20773762,258514869,1188165195,1961385275,63386251,14937765421,92082802613,226427153993,33121857202
2024-09-19,20780917,258599873,1188425296,1961860421,63392875,14942175395,92102960440,226484586430,33135566123
2024-09-20,20788085,258682991,1188689776,1962347361,63396296,14946393674,92123457640,226543396112,33146053577
2024-09-21,20795239,258766709,1188947143,1962808234,63399540,14950624958,92143403583,226599472215,33158206110
2024-09-22,20802390,258839503,1189165099,1963215683,63402865,14954323163,92160295173,226649406034,33169822351
2024-09-23,20809563,258916041,1189290336,1963496580,63406311,14958215301,92170001040,226685835816,33183101532
2024-09-24,20816726,258994653,1189563925,1963982466,63410443,14962304994,92191204188,226744357562,33197302331
2024-09-25,20823902,259078796,1189822762,1964448616,63414469,14966627454,92211264055,226801446979,33210909061
2024-09-26,20831061,259164899,1190096585,1964944942,63421818,14971182939,92232485338,226862058272,33225551408
2024-09-27,20838232,259251996,1190404429,1965487055,63427917,14975771946,92256343248,226927022211,33241206772
2024-09-28,20845406,259351242,1190667674,1965986344,63432710,14980868595,92276744735,226987823294,33255318680
2024-09-29,20852573,259455444,1190933158,1966495408,63445819,14986520958,92297319745,227050015582,33267713432
2024-09-30,20859741,259545969,1191169623,1966946808,63450667,14991095374,92315645783,227105318041,33279090279
2024-10-01,20866919,259635926,1191416890,1967408931,63455910,14995669355,92334808975,227161643139,33292491892
2024-10-02,20874086,259724948,1191652711,1967858354,63459239,15000243166,92353085103,227216583376,33301487612
2024-10-03,20881262,259812358,1191918832,1968345940,63463253,15004703178,92373709480,227275536633,33314394911
2024-10-04,20888425,259909573,1192181746,1968845080,63472734,15009782712,92394085315,227335953495,33328117864
2024-10-05,20895607,260006211,1192531589,1969459158,63476219,15014681126,92421198148,227409045258,33340652949
2024-10-06,20902785,260098850,1192823961,1969987941,63479620,15019327045,92443856978,227472681811,33353815069
2024-10-07,20909956,260176990,1193118822,1970500822,63483107,15023333678,92466708705,227533853555,33366908185
2024-10-08,20917131,260260204,1193387005,1970984354,63486938,15027583384,92487492888,227592407604,33378351832
2024-10-09,20924303,260344647,1193672433,1971492513,63490320,15031946965,92509613558,227653814872,33391950165
2024-10-10,20931483,260431364,1193937956,1971976016,63494193,15035931322,92530191590,227712543637,33405826438
2024-10-11,20938658,260514714,1194219480,1972478517,63497926,15040093042,92552009700,227773060808,33418451916
2024-10-12,20945812,260635589,1194532911,1973080276,63500918,15046206645,92576300603,227846198932,33430326181
2024-10-13,20952958,260734722,1194766162,1973538846,63503847,15051166254,92594377555,227903180774,33440997106
2024-10-14,20960090,260817490,1195014089,1973993037,63509469,15055577650,92613591898,227958484255,33452598862
2024-10-15,20967245,260918177,1195327628,1974562492,63514210,15060807302,92637891170,228027180307,33464977716
2024-10-16,20974402,261013174,1195653390,1975141629,63518222,15065562232,92663137725,228096100199,33476901605
2024-10-17,20981561,261109620,1195975670,1975717971,63522189,15070460405,92688114425,228165087373,33489740942
2024-10-18,20988725,261246355,1196442436,1976545509,63530742,15077562226,92724288790,228262098324,33501913428
2024-10-19,20995893,261380043,1196861694,1977306783,63536614,15084401070,92756781285,228352218046,33510611751
2024-10-20,21003064,261499446,1197166657,1977892523,63539771,15090240507,92780415918,228422699001,33518915054
2024-10-21,21010231,261595785,1197452588,1978416982,63542849,15094923832,92802575570,228485890443,33527690157
2024-10-22,21017402,261699296,1197749978,1978969133,63548216,15100004195,92825623295,228552518725,33541909090
2024-10-23,21024559,261805147,1198117612,1979617769,63551934,15105153398,92854114930,228629423157,33554718630
2024-10-24,21031734,261914665,1198697282,1980563788,63555648,15110456955,92899039355,228740551162,33567337697
2024-10-25,21038906,262023844,1199186818,1981372646,63580050,15116736666,92936978395,228837056121,33584095389
2024-10-26,21046077,262118777,1199630192,1982106651,63584226,15121419477,92971339880,228924542872,33596314540
2024-10-27,21053237,262210374,1200253058,1983099182,63588789,15125922274,93019611995,229041003181,33605911793
2024-10-28,21060413,262279461,1201318589,1984700951,63592122,15129350456,93102190648,229224985115,33616322433
2024-10-29,21067571,262363406,1202143804,1985963873,63596812,15133579640,93166144810,229371582264,33626956094
2024-10-30,21074739,262453072,1202655514,1986790812,63602335,15137783245,93205802335,229468589658,33638323339
2024-10-31,21081895,262538031,1203283859,1987757046,63607155,15142251757,93254499073,229581592586,33650017227
2024-11-01,21089069,262626075,1204047534,1988920474,63613190,15146832170,93313683885,229717117757,33662681621
2024-11-02,21096239,262721895,1204725135,1990003947,63620792,15151815250,93366197963,229843353900,33675022440
2024-11-03,21103393,262808743,1205227327,1990829347,63625602,15156172749,93405117843,229939876375,33687115248
2024-11-04,21110560,262898286,1205643039,1991531851,63631397,15160494008,93437335523,230023002736,33700110326
2024-11-05,21117729,262986391,1206003404,1992152852,63637196,15165033720,93465263810,230096803139,33713890265
2024-11-06,21124889,263077932,1206473990,1992935178,63645258,15169926288,93501734225,230188602163,33727478525
2024-11-07,21132051,263171748,1206835183,1993566018,63649924,15174851315,93529726683,230264490178,33736069024
2024-11-08,21139210,263267235,1207263573,1994289475,63654100,15179708395,93562926908,230349702737,33746023364
